,Name1,Name2,Team,BAvg1,BAvg2,BO Differance,Corr,Count
0,Austin Meadows,Austin Meadows,Pirates,0.292,0.292,0.0,1.0,49
1,Austin Meadows,David Freese,Pirates,0.292,0.27399999999999997,0.9350888742593808,0.14556244998722842,34
2,Austin Meadows,Colin Moran,Pirates,0.292,0.271,1.5821617535903254,0.1445267665138473,48
3,Austin Meadows,Francisco Cervelli,Pirates,0.292,0.273,2.004692617787856,0.14419864083779793,24
4,Austin Meadows,Josh Bell,Pirates,0.292,0.26,0.05139601853011122,0.14538535189325652,48
5,Austin Meadows,Gregory Polanco,Pirates,0.292,0.251,1.0044063079777366,0.14345707591959184,43
6,Austin Meadows,Kevin Newman,Pirates,0.292,0.188,3.700680272108844,0.13470044222421768,0
7,Austin Meadows,Jordan Luplow,Pirates,0.292,0.19399999999999998,0.6530612244897958,0.13886342224897957,6
8,Austin Meadows,Corey Dickerson,Pirates,0.292,0.28300000000000003,0.22201790612847816,0.14720451674085372,42
9,Austin Meadows,Elias Diaz,Pirates,0.292,0.254,1.7757976430008622,0.14280075853952284,33
10,Austin Meadows,Adam Frazier,Pirates,0.292,0.282,0.32496075353218234,0.14699377937475666,19
11,Austin Meadows,Starling Marte,Pirates,0.292,0.285,1.613808840118962,0.14572021888315248,40
12,Austin Meadows,Jordy Mercer,Pirates,0.292,0.257,2.198419688467249,0.1425604671188087,41
13,Austin Meadows,Josh Harrison,Pirates,0.292,0.278,0.6326530612244898,0.14627497960244895,43
14,Austin Meadows,Adeiny Hechavarria,Pirates,0.292,0.255,2.389988448209473,0.1421560701994378,0
15,Austin Meadows,Jose Osuna,Pirates,0.292,0.223,2.158391714894913,0.13961815140680472,14
16,Austin Meadows,Max Moroff,Pirates,0.292,0.193,1.9149659863945576,0.1372702287527891,7
17,Austin Meadows,Sean Rodriguez,Pirates,0.292,0.226,1.7769266064196936,0.14033700730679832,21
18,Austin Meadows,Jacob Stallings,Pirates,0.292,0.31,2.11734693877551,0.147318153997551,5
19,David Freese,David Freese,Pirates,0.27399999999999997,0.27399999999999997,0.0,1.0,1095
20,David Freese,Colin Moran,Pirates,0.27399999999999997,0.271,0.6470728793309446,0.14186052624661888,83
21,David Freese,Francisco Cervelli,Pirates,0.27399999999999997,0.273,1.069603743528475,0.033389994639856875,217
22,David Freese,Josh Bell,Pirates,0.27399999999999997,0.26,0.8836928557292696,-0.010010139404774125,257
23,David Freese,Gregory Polanco,Pirates,0.27399999999999997,0.251,1.9394951822371174,0.036291320745724415,300
24,David Freese,Kevin Newman,Pirates,0.27399999999999997,0.188,2.7655913978494633,0.13203420195698923,5
25,David Freese,Jordan Luplow,Pirates,0.27399999999999997,0.19399999999999998,0.28202764976958505,0.13552435425824882,39
26,David Freese,Corey Dickerson,Pirates,0.27399999999999997,0.28300000000000003,1.157106780387859,0.14230745364808214,79
27,David Freese,Elias Diaz,Pirates,0.27399999999999997,0.254,0.8407087687414814,0.1401345182722944,111
28,David Freese,Adam Frazier,Pirates,0.27399999999999997,0.282,1.2600496277915632,0.07420293093190837,227
29,David Freese,Starling Marte,Pirates,0.27399999999999997,0.285,2.548897714378343,0.10695592877848321,264
30,David Freese,Jordy Mercer,Pirates,0.27399999999999997,0.257,1.263330814207868,0.08134280510033595,336
31,David Freese,Josh Harrison,Pirates,0.27399999999999997,0.278,1.5677419354838706,0.10246437441341272,281
32,David Freese,Adeiny Hechavarria,Pirates,0.27399999999999997,0.255,1.454899573950092,0.13948982993220937,9
33,David Freese,Jose Osuna,Pirates,0.27399999999999997,0.223,1.2233028406355322,0.1369519111395763,101
34,David Freese,Max Moroff,Pirates,0.27399999999999997,0.193,0.9798771121351768,0.13460398848556065,66
35,David Freese,Sean Rodriguez,Pirates,0.27399999999999997,0.226,0.8418377321603128,0.15695221374625332,206
36,David Freese,Jacob Stallings,Pirates,0.27399999999999997,0.31,1.1822580645161294,0.14465191373032257,13
37,Colin Moran,Colin Moran,Pirates,0.271,0.271,0.0,1.0,139
38,Colin Moran,Francisco Cervelli,Pirates,0.271,0.273,0.4225308641975305,0.14167397970395063,78
39,Colin Moran,Josh Bell,Pirates,0.271,0.26,1.5307657350602142,0.13920877356059078,116
40,Colin Moran,Gregory Polanco,Pirates,0.271,0.251,2.586568061568062,0.13715788313343916,113
41,Colin Moran,Kevin Newman,Pirates,0.271,0.188,2.1185185185185187,0.13217578109037037,9
42,Colin Moran,Jordan Luplow,Pirates,0.271,0.19399999999999998,0.9291005291005296,0.13412222456486772,21
43,Colin Moran,Corey Dickerson,Pirates,0.271,0.28300000000000003,1.8041796597188036,0.140905323954701,107
44,Colin Moran,Elias Diaz,Pirates,0.271,0.254,0.19363588941053678,0.14027609740567554,69
